1552.543452389722688,1551.529731299354808,1551.722814827756565,1527.199147297851368,1491.204336706736740,1495.086940482155569,1472.932664475888487,1520.368947814671174,1500.845260043131475,1480.044703327047955,1505.926224670491592,1508.733229527602816,1522.689905847331829,1488.100569767091201,1491.036966137239688,1509.905465110735804,1488.329412719037464
1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000,1500.000000000000000
1548.887119919874294,1550.454463587304190,1575.916818041073157,1550.293050187535528,1512.577390759150148,1458.980980167524194,1533.883131471882962,1455.293513311462448,1598.524060892855459,1606.416777858092928,1572.627946297858443,1509.513261430208331,1459.159686688205966,1573.965624661481343,1569.756097812918597,1566.716385299858075,1532.408381475268243
1415.778264015627883,1426.759858294374226,1403.838589234910160,1325.728385460024128,1466.399293393119024,1473.284306373019263,1407.977364403618594,1466.941660922941992,1318.991453147122229,1342.712832786201943,1378.225284424895108,1436.002526835720801,1469.492185477129169,1319.603320032843840,1360.792334284879871,1385.402265812721907,1428.809916419864294
1479.154461720714153,1472.307490610347941,1465.021602774502753,1485.789893514558116,1496.136706459561992,1521.876959768858342,1392.739922831745844,1494.950965694518345,1442.172352668448639,1438.200878608686253,1429.741730349624049,1499.381327294884613,1495.198617868255496,1459.896516135016554,1463.268256701938753,1440.561799051930393,1513.715794181031015
1476.426895513752697,1478.343768594038920,1476.193924062224141,1485.246653889081699,1491.109194910570295,1548.400773897094268,1600.518324495553088,1478.835150371046439,1476.241434542008392,1459.688933425894447,1496.783817992343756,1537.637167280822041,1480.846415584665920,1463.268626425138791,1454.654166026292387,1512.949637794652972,1521.508008760002667
1525.425534352133354,1531.850188550287157,1541.552585020236847,1615.309079783082325,1510.442304563278412,1502.125824449252832,1556.155108456358221,1476.209605888887836,1650.426183619202448,1572.284647342691414,1605.640538811439001,1559.931321020748555,1477.327175682220968,1634.233579996197705,1565.293223719673961,1612.264179073339164,1556.553900452522385
1534.519492184807632,1525.247041455430917,1522.967642209020596,1457.048302864719972,1495.963445305589175,1491.032891391728299,1486.464817023505020,1467.796608370384092,1399.728594073709246,1475.242633581151495,1472.669995303457199,1421.531954255538949,1470.293191038537771,1409.556813261261595,1454.520696486818906,1477.436015351864626,1420.219639742190793
1516.396141443186480,1510.981564917270134,1518.568315616227210,1499.553877192025993,1505.590042619349788,1496.485309032816986,1561.379023953251135,1516.514212043983207,1504.478215051374264,1478.570266376593281,1522.443568482497085,1530.939622442376731,1513.906307971333717,1530.184975895877642,1482.046937008297846,1509.531790586333955,1529.237138266087413
1498.077655892182065,1502.818351660060216,1508.315916045798076,1547.089707235619471,1496.984919168097349,1524.954984875710579,1465.304543990804632,1484.293964812347440,1480.815899189067295,1489.618146152537065,1506.461443509635956,1473.070678859288364,1484.534506378125116,1513.449264450327973,1522.440830393592478,1498.611884913783342,1487.877321652231331
