1619.356681898762645,1568.393013972761537,1577.399756615036267,1546.678565095402746,1391.261779231842866,1313.992126927213576,1450.106380554489078,-330.463869093204835,1580.697165102744975,1532.314858199264791,1711.048761286897616,1658.174089477324969,163.595441957151877,1513.324697097428725,1505.576016861624339,1681.214472634848562,1636.958224565076307
1335.113777183124967,1280.206110106032611,1302.367447252747297,1202.161528622055812,1334.270751184829805,1360.652433422898866,1657.352577288206021,2617.109444323283242,1232.757493614094528,1423.306904881499122,1373.125235059427268,1311.291217123681690,2241.127397544364612,1139.948480987491166,1402.109044239488412,1269.634767455991550,1307.911808830630889
1466.305064774304810,1504.145448430921988,1532.283002708935555,1599.026648175219179,1540.399603368612361,1572.743987959628612,1542.611133177547117,1462.456403099338786,1498.083739659753519,1432.195590372611150,1520.142249748334962,1432.818069040882619,1462.699988487058363,1576.565916662703557,1495.102862256608205,1449.869821800362388,1450.128134335393952
1344.809457919615852,1357.829494412076656,1322.805771193307464,1387.616865614233120,1474.568558897296498,1613.514892997542120,1351.867643653283722,1521.786920970342635,1310.278186665898829,1103.117824176028989,1336.500836838687519,1349.035710395918613,1520.908501906142192,1240.882916780345113,1125.758585222551574,1318.812351893463529,1432.060736348960745
1619.379835684806721,1627.743728764914749,1615.593779699289144,1530.699042104794216,1611.484594625829459,1695.294262040247986,1360.033800377947955,1728.600209947606118,1154.732776326589374,1269.897843901769193,1285.653416960261893,1369.694618986746718,1673.636656378429052,1364.683428172927051,1525.458056628887107,1423.510342939853217,1402.576364531349100
1308.175986645485864,1353.602806607508228,1303.856950604231315,1739.858356537099780,1473.891594653720404,1648.880467855545248,1760.934216667784085,1713.295119538509198,1483.152480328898491,1639.858039069482402,1677.729427896307470,1486.562110334456520,1665.774871804356508,1699.357207806680663,1712.592819803722477,1615.359136720235028,1668.360286962533337
1432.328260737398068,1439.618192407705010,1435.293158460356608,1645.047276200328952,1409.521289939232702,1429.768730652512659,1553.590683558799356,1519.381517089107547,1774.125266763885520,1699.372771548700484,1773.920135128492575,1503.890515237545515,1491.295752021743738,1625.746154852547534,1562.540572329044835,1741.331496150808334,1426.874934010998459
1603.122977434003360,1606.615387322860215,1549.547517813656441,870.080528634916845,1603.651561805986603,1603.986801721416214,1692.012840515363905,1888.342420273291509,887.824835079770082,1228.311308068045491,950.762364840081773,1306.832928200966762,1863.825471978085488,1231.328551149492341,1267.681400632794521,1132.465195913414391,1302.221496630603724
1651.586823158507059,1559.695302498084402,1605.555814650085267,1401.209391444965604,1449.975659533768066,1322.048169630953453,1507.107344714619558,1336.841042593134262,1463.583098336609055,1410.685524479273226,1475.387721905387025,1506.212213716783936,1360.444734469121158,1374.776629359014350,1405.170721944884917,1470.858011807558796,1481.385148315674996
1643.382701399561711,1611.475024195343167,1645.507344483675979,1523.613226638802189,1624.996395667980551,1616.594697143780195,1651.573560340547601,1778.112526293093879,1546.779291650688947,1511.541153092802688,1583.112477521604205,1498.060048452446154,1767.527513610664528,1675.526277212817149,1510.652829707163619,1648.420732068680536,1552.636592476698752
1480.417264913127838,1503.188165480833050,1456.970424837022165,1484.483998081943355,1449.617229264638354,1449.880043281244525,1376.872772094176071,804.167953198563055,1698.678566527148632,1777.802471418631967,1498.785144560774370,1588.277791434967185,899.676722853525689,1378.208843271876503,1612.776526279918926,1407.786708073982481,1411.933066011471510
1431.323162524203326,1424.865287797423662,1422.642840369495843,1428.933200570056670,1424.528295811654971,1526.361678597127820,1553.502420463130647,1775.413379268894687,1527.054850705480703,1542.756936301775113,1434.675469509446430,1596.887512572080141,1725.604661674856061,1529.788342043509601,1524.989309566556358,1532.803218178131374,1625.437638244310847
1546.449740559530483,1581.730234617298265,1582.203377820841297,1265.342668830957336,1501.327253628953713,1489.955925002358072,1438.389131398134396,1820.713794174793520,1569.883860004163125,1542.491085839133348,1446.714209260276220,1502.630810598321659,1810.427632384684557,1334.484693220397276,1316.264408804388040,1363.107245987075657,1420.441877061713058
1520.559420369320378,1518.887037781037634,1515.872842798315560,1775.002201571219530,1514.125299764434658,1497.926958031330742,1418.635275455437750,1430.448979958406653,1805.321122199688489,1782.225867200904531,1761.460047853805690,1537.793143627856352,1408.533875865984555,1811.428586921309943,1585.875637282036450,1713.209635221181770,1537.964353644592393
1595.097994345147754,1603.987710662069958,1660.149433510089239,1560.590122676786223,1589.652433836860382,1523.482596752719019,1587.801325073774706,1338.372255759400559,1447.136227947460611,1448.795006649307197,1496.016451974430311,1595.930529280973815,1366.510277464204592,1590.021445552243904,1610.487113161127809,1472.165446950786645,1644.057573153902240
1600.461020766890442,1615.064116253115571,1616.289189781222149,1492.312807056885504,1534.048947410839901,1502.513784614670385,1213.085062486913557,1567.007021199734936,1432.498420414769498,1444.341079770831584,1543.662753997410391,1350.491019750776104,1577.730182653793236,1433.565433526177912,1449.143400547106921,1514.827738312858855,1432.034742516281767
1432.064184815549652,1460.675036688892305,1430.802232184922104,1734.649720335239635,1474.342249333072232,1556.237117847360423,1353.076264785735930,1366.814578500678635,1597.531929526172462,1740.906047758207706,1444.224275537047561,1610.620820034966300,1393.406714923091386,1557.320550913233774,1770.433380591043488,1460.797551106712035,1571.320641161562435
1355.198270844176932,1363.848857978188335,1353.532604268783416,1419.861622298200473,1475.721890639286812,1357.196625922154453,1248.008137324580730,1376.038528265191871,1555.759419825939631,1321.361377513943808,1403.951469660779367,1647.679846645108000,1390.304662917664245,1482.824236640487470,1432.325993712142463,1295.709933599797296,1530.592252505698752
1435.109878148434291,1475.141168920728887,1506.145423389051302,1682.086508999677108,1541.318607044541977,1575.287239409441781,1633.911530868649834,1746.054675191995784,1702.359468864698329,1639.228503456337648,1760.007390248231331,1518.258280935134735,1725.224059721529557,1603.832573912230373,1612.405710891784338,1711.164468809675327,1537.498859683163801
1599.486651896167814,1587.050549747235436,1595.674758094722847,1474.055324716179257,1536.062720690478500,1440.477342283842972,1335.431522084423250,1547.237181594866115,1419.297197878831412,1436.626839065914737,1331.803923987002690,1474.940978413571429,1546.681923996495470,1364.210187453903472,1365.586663830080852,1452.101274288363584,1451.040865011478672
1590.762592553691093,1578.048151032039186,1620.971351412795684,1458.615099096888571,1507.092445057100576,1596.801382532031994,1556.242311791433167,1353.061578610967899,1399.295926552496439,1400.067224691778392,1584.783222221687993,1452.101828039850716,1365.227328621308061,1457.526749620998999,1466.896485665071850,1539.529983814239131,1445.315549686396480
